,Longitude,Latitude,DEPART,Predicted Geothermal Gradient (C/Km)
2708,-73.453069,7.376622,SANTANDER,19.739655
2709,-73.461219,7.348542,SANTANDER,19.416637
2710,-73.461067,7.344192,SANTANDER,19.376465
2711,-73.458628,7.351986,SANTANDER,19.40778
2712,-73.46171,7.334886,SANTANDER,19.30449
2713,-73.462272,7.353997,SANTANDER,19.37863
2714,-73.458672,7.347817,SANTANDER,19.441044
2715,-73.465028,7.333947,SANTANDER,19.24966
2716,-73.452536,7.362206,SANTANDER,19.669983
2717,-73.451694,7.335719,SANTANDER,19.466051
2718,-73.449125,7.341939,SANTANDER,19.510101
2719,-73.459408,7.341061,SANTANDER,19.380316
2720,-73.454153,7.372033,SANTANDER,19.721542
2721,-73.463803,7.328231,SANTANDER,19.187862
2722,-73.451556,7.339814,SANTANDER,19.505667
2723,-73.453393,7.363814,SANTANDER,19.670033
2724,-73.453841,7.367581,SANTANDER,19.683645
2725,-73.454758,7.366261,SANTANDER,19.675743
2726,-73.456275,7.347319,SANTANDER,19.522165
2727,-73.454717,7.352053,SANTANDER,19.529419
2728,-73.452211,7.349261,SANTANDER,19.583708
2729,-73.457617,7.331844,SANTANDER,19.350267
2730,-73.458219,7.359197,SANTANDER,19.556242
2731,-73.456967,7.350764,SANTANDER,19.481567
2732,-73.45485,7.356192,SANTANDER,19.574343
2733,-73.455614,7.342925,SANTANDER,19.491377
2734,-73.457531,7.368392,SANTANDER,19.624935
2735,-73.45409,7.345964,SANTANDER,19.532307
2736,-73.453314,7.358389,SANTANDER,19.604141
2737,-73.456564,7.353372,SANTANDER,19.509388
2738,-73.451475,7.344622,SANTANDER,19.546244
2739,-73.455736,7.358169,SANTANDER,19.570078
2740,-73.454464,7.349631,SANTANDER,19.555363
2741,-73.459308,7.355222,SANTANDER,19.434233
2742,-73.454178,7.362664,SANTANDER,19.651833
2743,-73.456673,7.365997,SANTANDER,19.636059
2744,-73.455708,7.370433,SANTANDER,19.660355
2745,-73.4534,7.347008,SANTANDER,19.54554
2746,-73.453353,7.3495,SANTANDER,19.569704
2747,-73.465536,7.348133,SANTANDER,19.344776
2748,-73.457119,7.337908,SANTANDER,19.433062
2749,-73.456803,7.349647,SANTANDER,19.52835
2750,-73.455283,7.375314,SANTANDER,19.702553
2751,-73.452828,7.351861,SANTANDER,19.552298
2752,-73.455344,7.362353,SANTANDER,19.59678
2753,-73.453261,7.331228,SANTANDER,19.376707
2754,-73.453425,7.361336,SANTANDER,19.647612
2755,-73.452772,7.356739,SANTANDER,19.5936
2756,-73.453583,7.337589,SANTANDER,19.477528
2757,-73.458536,7.354117,SANTANDER,19.41758
2758,-73.452879,7.354908,SANTANDER,19.56655
2759,-73.454231,7.326772,SANTANDER,19.33448
2760,-73.452911,7.345614,SANTANDER,19.539154
2761,-73.45935,7.357731,SANTANDER,19.454517
2762,-73.452217,7.353892,SANTANDER,19.577581
2763,-73.453711,7.366244,SANTANDER,19.685295
2764,-73.457378,7.344086,SANTANDER,19.481703
2765,-73.454147,7.329489,SANTANDER,19.351059
2766,-73.457175,7.360933,SANTANDER,19.587381
2767,-73.457094,7.362906,SANTANDER,19.59835
2768,-73.453189,7.333411,SANTANDER,19.428421
2769,-73.454153,7.37005,SANTANDER,19.688183
2770,-73.452478,7.350564,SANTANDER,19.549637
2771,-73.453869,7.328358,SANTANDER,19.351536
2772,-73.454825,7.374578,SANTANDER,19.721218
2773,-73.454375,7.372989,SANTANDER,19.706146
2774,-73.453656,7.340522,SANTANDER,19.489803
2775,-73.463072,7.350564,SANTANDER,19.348759
2776,-73.452714,7.343383,SANTANDER,19.510033
2777,-73.4527,7.341514,SANTANDER,19.505041
2778,-73.452953,7.347922,SANTANDER,19.559475
2779,-73.452781,7.346478,SANTANDER,19.548775
2780,-73.453936,7.362092,SANTANDER,19.650507
2781,-73.467497,7.331511,SANTANDER,19.076656
2782,-73.453702,7.355815,SANTANDER,19.566063
2783,-73.452925,7.351281,SANTANDER,19.554398
2784,-73.452975,7.356806,SANTANDER,19.59142
2785,-73.452598,7.344372,SANTANDER,19.530697
2786,-73.45275,7.349664,SANTANDER,19.580616
2787,-71.496814,4.994281,CASANARE,29.72521
2788,-71.498358,4.990428,CASANARE,29.711073
2789,-72.667144,8.4377,NORTE DE SANTANDER,25.008732
2790,-72.658588,8.438849,NORTE DE SANTANDER,25.186495
2791,-72.660481,8.431625,NORTE DE SANTANDER,25.072987
2792,-72.662253,8.441925,NORTE DE SANTANDER,25.150139
2793,-72.668528,8.444314,NORTE DE SANTANDER,24.99507
2794,-72.656356,8.448544,NORTE DE SANTANDER,25.217918
2795,-72.652056,8.456217,NORTE DE SANTANDER,25.32351
2796,-72.667847,8.457911,NORTE DE SANTANDER,25.076283
2797,-72.6678,8.457892,NORTE DE SANTANDER,25.07657
2798,-72.658394,8.461956,NORTE DE SANTANDER,25.35568
2799,-72.654772,8.497969,NORTE DE SANTANDER,25.502651
2800,-72.652533,8.460469,NORTE DE SANTANDER,25.422485
2801,-72.658097,8.445303,NORTE DE SANTANDER,25.199879
2802,-72.666708,8.445147,NORTE DE SANTANDER,25.02183
2803,-72.663947,8.438947,NORTE DE SANTANDER,25.133467
2804,-72.661817,8.453956,NORTE DE SANTANDER,25.206772
2805,-72.658336,8.461622,NORTE DE SANTANDER,25.35999
2806,-72.659839,8.474919,NORTE DE SANTANDER,25.370045
2807,-72.65485,8.498147,NORTE DE SANTANDER,25.498842
2808,-72.668336,8.458278,NORTE DE SANTANDER,25.068377
2809,-72.285528,11.291647,LA GUAJIRA,22.9339
2810,-73.575423,8.104581,CESAR,21.008612
2811,-76.851086,0.496878,PUTUMAYO,26.358776
2812,-73.592979,8.163581,CESAR,21.666815
2813,-73.907506,7.740836,BOLÍVAR,19.18811
2814,-73.920469,7.74075,BOLÍVAR,19.302582
2815,-73.855608,7.794844,BOLÍVAR,18.805073
2816,-75.784553,9.236344,CÓRDOBA,22.169003
2817,-75.790939,9.240364,CÓRDOBA,22.065083
2818,-74.462956,6.037481,BOYACÁ,23.630535
2819,-74.552231,6.038042,ANTIOQUIA,24.558977
2820,-74.511181,5.983478,ANTIOQUIA,23.18888
2821,-74.526481,6.039303,ANTIOQUIA,23.371998
2822,-74.476908,6.034403,BOYACÁ,23.469006
2823,-72.3081,3.2572,META,31.34082
2824,-74.580919,5.941308,ANTIOQUIA,24.20168
2825,-74.585961,5.982311,ANTIOQUIA,24.72819
2826,-73.696706,7.296789,SANTANDER,18.323172
2827,-73.701805,7.279557,SANTANDER,18.460003
2828,-73.701981,7.270644,SANTANDER,18.397228
2829,-74.569697,6.054194,ANTIOQUIA,24.701157
2830,-74.563086,6.055756,ANTIOQUIA,24.568516
2831,-74.644242,5.824253,ANTIOQUIA,24.749146
2832,-74.573489,5.912047,ANTIOQUIA,24.316376
2833,-74.486669,4.146817,CUNDINAMARCA,25.721825
2834,-74.464222,5.076881,CUNDINAMARCA,26.784925
2835,-74.330419,5.247447,CUNDINAMARCA,25.36205
2836,-74.822906,3.996006,TOLIMA,22.429132
2837,-74.087964,4.730414,"BOGOTÁ, D. C.",24.957733
2838,-77.029814,0.622419,PUTUMAYO,26.883942
2839,-75.236733,8.811992,SUCRE,22.305937
2840,-75.237014,8.635797,SUCRE,20.936956
2841,-75.23245,8.657406,SUCRE,20.995058
2842,-77.175403,0.413614,NARIÑO,29.286175
2843,-77.173431,0.480964,NARIÑO,29.644833
2844,-77.170458,0.468839,NARIÑO,29.617989
2845,-77.164619,0.485925,NARIÑO,29.504967
2846,-73.459986,7.378067,SANTANDER,19.546764
2847,-73.463353,7.404708,SANTANDER,19.658062
2848,-73.456111,7.384256,SANTANDER,19.756813
2849,-73.45635,7.389719,SANTANDER,19.780174
2850,-73.458664,7.397078,SANTANDER,19.714325
2851,-73.459131,7.385953,SANTANDER,19.625824
2852,-73.456817,7.377517,SANTANDER,19.6674
2853,-73.458253,7.382686,SANTANDER,19.716793
2854,-73.458636,7.376114,SANTANDER,19.55181
2855,-73.460106,7.385642,SANTANDER,19.614164
2856,-73.460331,7.380686,SANTANDER,19.582436
2857,-73.46,7.379333,SANTANDER,19.558016
2858,-73.454378,7.379919,SANTANDER,19.734623
2859,-73.455908,7.379256,SANTANDER,19.716507
2860,-73.458644,7.392681,SANTANDER,19.665375
2861,-73.456008,7.381747,SANTANDER,19.725012
2862,-73.455183,7.388442,SANTANDER,19.776562
2863,-73.459694,7.382767,SANTANDER,19.592487
2864,-73.456942,7.382589,SANTANDER,19.724464
2865,-73.454975,7.378033,SANTANDER,19.725666
2866,-73.460161,7.394339,SANTANDER,19.683079
2867,-73.456231,7.380639,SANTANDER,19.716814
2868,-73.455067,7.377133,SANTANDER,19.718964
2869,-73.455597,7.383039,SANTANDER,19.729675
2870,-73.454919,7.380669,SANTANDER,19.748001
2871,-73.458097,7.383872,SANTANDER,19.714294
2872,-73.454825,7.377383,SANTANDER,19.723957
2873,-73.454775,7.379236,SANTANDER,19.723324
2874,-73.4547,7.379125,SANTANDER,19.72393
2875,-73.456364,7.387917,SANTANDER,19.754688
2876,-73.454961,7.382303,SANTANDER,19.733429
2877,-73.461811,7.403342,SANTANDER,19.688248
2878,-73.456147,7.387372,SANTANDER,19.753695
2879,-73.455414,7.383939,SANTANDER,19.740007
2880,-73.456497,7.389894,SANTANDER,19.783384
2881,-73.459314,7.396492,SANTANDER,19.69004
2882,-73.459117,7.394908,SANTANDER,19.689623
2883,-73.457703,7.391714,SANTANDER,19.759554
2884,-73.459678,7.396506,SANTANDER,19.69662
2885,-73.459869,7.397864,SANTANDER,19.700798
2886,-73.455369,7.381939,SANTANDER,19.733215
2887,-73.457217,7.390907,SANTANDER,19.773294
2888,-73.456464,7.386739,SANTANDER,19.75005
2889,-73.46435,7.412214,SANTANDER,19.66112
2890,-73.763856,5.150947,CUNDINAMARCA,22.451773
2891,-73.450953,4.032567,META,25.14904
2892,-73.450587,4.028293,META,25.163
2893,-73.449697,4.0366,META,25.149801
2894,-73.453917,4.031531,META,25.138176
2895,-73.453281,4.036325,META,25.065397
2896,-73.4488,4.0387,META,25.148684
2897,-73.460284,4.040158,META,24.86443
2898,-73.446788,4.038249,META,25.159748
2899,-73.443958,4.038011,META,25.174492
2900,-73.442561,4.046131,META,24.99089
2901,-73.44715,4.034925,META,25.15979
2902,-73.438868,4.045085,META,25.01117
2903,-73.446396,4.045217,META,24.98085
2904,-76.805547,0.530756,PUTUMAYO,26.021694
2905,-71.8837,3.358,META,33.393738
2906,-71.7899,3.0749,META,32.39254
2907,-75.400528,8.519283,CÓRDOBA,20.920012
2908,-75.435119,8.751283,CÓRDOBA,22.110935
2909,-75.411708,8.596661,CÓRDOBA,20.973019
2910,-75.338314,8.621314,CÓRDOBA,20.868158
2911,-74.724006,9.291444,BOLÍVAR,20.919334
2912,-73.702592,7.293322,SANTANDER,18.421822
2913,-72.989039,5.614264,BOYACÁ,24.299263
2914,-71.775864,6.533197,ARAUCA,20.843895
2915,-71.758285,6.572944,ARAUCA,21.504028
2916,-73.4358,4.0513,META,24.923267
2917,-73.4418,4.0491,META,24.98962
2918,-73.439922,4.054786,META,24.892101
2919,-72.242085,5.574988,CASANARE,25.47072
2920,-75.760989,2.124611,HUILA,27.961527
2921,-72.433086,8.026269,NORTE DE SANTANDER,25.175508
2922,-72.437494,7.999339,NORTE DE SANTANDER,25.046635
2923,-75.262636,3.1562,HUILA,23.284424
2924,-73.826822,7.599381,BOLÍVAR,18.132544
2925,-75.432989,3.738086,TOLIMA,26.308304
2926,-74.592797,6.074753,ANTIOQUIA,24.731037
2927,-74.609294,6.050172,ANTIOQUIA,24.858368
2928,-74.606739,6.047767,ANTIOQUIA,24.856829
2929,-74.611622,6.041975,ANTIOQUIA,24.872442
2930,-74.595222,6.059433,ANTIOQUIA,24.719135
2931,-74.607083,6.037792,ANTIOQUIA,24.806923
2932,-74.606222,6.042911,ANTIOQUIA,24.88726
2933,-74.592547,6.059425,ANTIOQUIA,24.753906
2934,-74.604072,6.068244,ANTIOQUIA,24.823326
2935,-74.605472,6.067078,ANTIOQUIA,24.823746
2936,-74.604222,6.065872,ANTIOQUIA,24.756268
2937,-74.6055,6.064542,ANTIOQUIA,24.765972
2938,-74.605422,6.061906,ANTIOQUIA,24.795898
2939,-74.606653,6.060503,ANTIOQUIA,24.794006
2940,-74.605394,6.059267,ANTIOQUIA,24.815163
2941,-74.606725,6.058011,ANTIOQUIA,24.817638
2942,-74.607464,6.056694,ANTIOQUIA,24.818346
2943,-74.607089,6.063622,ANTIOQUIA,24.776527
2944,-74.606747,6.058603,ANTIOQUIA,24.814621
2945,-74.598131,6.074444,ANTIOQUIA,24.700748
2946,-74.595425,6.075506,ANTIOQUIA,24.722363
2947,-74.591781,6.076439,ANTIOQUIA,24.737776
2948,-74.599081,6.060658,ANTIOQUIA,24.705639
2949,-74.597697,6.039786,ANTIOQUIA,24.728748
2950,-74.601103,6.039228,ANTIOQUIA,24.818756
2951,-74.602911,6.038933,ANTIOQUIA,24.812584
2952,-74.597664,6.061931,ANTIOQUIA,24.68772
2953,-74.605917,6.034661,ANTIOQUIA,24.828766
2954,-74.607806,6.034306,ANTIOQUIA,24.819546
2955,-74.607361,6.032417,ANTIOQUIA,24.767742
2956,-74.601942,6.033564,ANTIOQUIA,24.847046
2957,-74.601661,6.031717,ANTIOQUIA,24.781193
2958,-74.603436,6.031378,ANTIOQUIA,24.786348
2959,-74.594611,6.061436,ANTIOQUIA,24.69765
2960,-74.607203,6.030831,ANTIOQUIA,24.778677
2961,-74.606708,6.028903,ANTIOQUIA,24.793577
2962,-74.602847,6.027614,ANTIOQUIA,24.820576
2963,-74.608164,6.026769,ANTIOQUIA,24.802507
2964,-74.607858,6.024981,ANTIOQUIA,24.544708
2965,-74.592653,6.061947,ANTIOQUIA,24.725714
2966,-74.608294,6.025342,ANTIOQUIA,24.808928
2967,-74.604286,6.025708,ANTIOQUIA,24.793499
2968,-74.607492,6.0232,ANTIOQUIA,24.559296
2969,-74.60715,6.021411,ANTIOQUIA,24.570934
2970,-74.595225,6.047047,ANTIOQUIA,24.815964
2971,-74.596444,6.04525,ANTIOQUIA,24.822083
2972,-74.6039,6.023872,ANTIOQUIA,24.53374
2973,-74.605411,6.021806,ANTIOQUIA,24.565178
2974,-74.606772,6.019639,ANTIOQUIA,24.582329
2975,-74.604786,6.041775,ANTIOQUIA,24.903131
2976,-74.6071,6.041725,ANTIOQUIA,24.892563
2977,-74.604317,6.040314,ANTIOQUIA,24.797436
2978,-74.596172,6.046092,ANTIOQUIA,24.816666
2979,-74.593028,6.062358,ANTIOQUIA,24.702168
2980,-74.607097,6.041428,ANTIOQUIA,24.776901
2981,-74.595953,6.063183,ANTIOQUIA,24.683838
2982,-74.599161,6.058186,ANTIOQUIA,24.719406
2983,-74.601678,6.063214,ANTIOQUIA,24.80495
2984,-74.604178,6.063197,ANTIOQUIA,24.792946
2985,-74.592628,6.071369,ANTIOQUIA,24.752197
2986,-74.59,6.070994,ANTIOQUIA,24.768211
2987,-74.602889,6.064631,ANTIOQUIA,24.789356
2988,-74.591317,6.069694,ANTIOQUIA,24.772493
2989,-74.593972,6.069814,ANTIOQUIA,24.744396
2990,-74.595219,6.068519,ANTIOQUIA,24.76004
2991,-74.592594,6.068378,ANTIOQUIA,24.774614
2992,-74.593925,6.067231,ANTIOQUIA,24.775486
2993,-74.59525,6.065875,ANTIOQUIA,24.676525
2994,-74.590008,6.065025,ANTIOQUIA,24.702715
2995,-74.591186,6.064636,ANTIOQUIA,24.726116
2996,-74.594367,6.064894,ANTIOQUIA,24.703285
2997,-74.595603,6.063056,ANTIOQUIA,24.68536
2998,-74.592697,6.063381,ANTIOQUIA,24.72297
2999,-74.591636,6.063408,ANTIOQUIA,24.72796
3000,-74.590894,6.061667,ANTIOQUIA,24.737032
3001,-74.593992,6.062133,ANTIOQUIA,24.719028
3002,-74.596631,6.061586,ANTIOQUIA,24.690002
3003,-74.595183,6.064597,ANTIOQUIA,24.687931
3004,-74.597819,6.060794,ANTIOQUIA,24.701992
3005,-74.592683,6.0606,ANTIOQUIA,24.744734
3006,-74.590142,6.060639,ANTIOQUIA,24.75209
3007,-74.594264,6.059558,ANTIOQUIA,24.741007
3008,-74.596656,6.059517,ANTIOQUIA,24.699448
3009,-74.599133,6.059444,ANTIOQUIA,24.70755
3010,-74.600472,6.058197,ANTIOQUIA,24.840137
3011,-74.600861,6.058197,ANTIOQUIA,24.838383
3012,-74.60375,6.056117,ANTIOQUIA,24.841972
3013,-74.606772,6.052803,ANTIOQUIA,24.852566
3014,-74.588694,6.063311,ANTIOQUIA,24.739298
3015,-74.595253,6.071033,ANTIOQUIA,24.73708
3016,-74.600411,6.040308,ANTIOQUIA,24.81467
3017,-74.599706,6.03685,ANTIOQUIA,24.740604
3018,-74.589825,6.064561,ANTIOQUIA,24.706589
3019,-74.603758,6.028444,ANTIOQUIA,24.808298
3020,-74.599078,6.042358,ANTIOQUIA,24.8335
3021,-74.603517,6.038158,ANTIOQUIA,24.817436
3022,-74.60775,6.034339,ANTIOQUIA,24.819557
3023,-74.607358,6.032503,ANTIOQUIA,24.767471
3024,-74.593903,6.065894,ANTIOQUIA,24.703867
3025,-74.596558,6.06575,ANTIOQUIA,24.668257
3026,-74.598575,6.067319,ANTIOQUIA,24.748077
3027,-74.600353,6.067075,ANTIOQUIA,24.847717
3028,-74.598203,6.067247,ANTIOQUIA,24.75123
3029,-74.587447,6.066928,ANTIOQUIA,24.80568
3030,-74.602936,6.056792,ANTIOQUIA,24.8421
3031,-74.59125,6.068417,ANTIOQUIA,24.780973
3032,-74.593953,6.068575,ANTIOQUIA,24.759102
3033,-74.596636,6.068514,ANTIOQUIA,24.749495
3034,-74.586186,6.071036,ANTIOQUIA,24.789879
3035,-74.596375,6.071033,ANTIOQUIA,24.727886
3036,-74.590108,6.072333,ANTIOQUIA,24.758854
3037,-74.587508,6.072289,ANTIOQUIA,24.775166
3038,-75.259372,2.983056,HUILA,24.27184
3039,-75.241025,2.960164,HUILA,24.841309
3040,-75.245853,2.935892,HUILA,25.92883
3041,-75.259989,2.975094,HUILA,24.366901
3042,-76.824789,0.282261,PUTUMAYO,26.798674
3043,-76.822282,0.298876,PUTUMAYO,26.768059
3044,-75.309675,3.085885,HUILA,24.760305
3045,-75.310506,3.081845,HUILA,24.715664
3046,-75.315928,3.087519,HUILA,24.853191
3047,-75.312233,3.094903,HUILA,24.78879
3048,-75.249581,3.906072,TOLIMA,25.464218
3049,-75.247708,3.902868,TOLIMA,25.45084
3050,-75.245767,3.901962,TOLIMA,25.439697
3051,-75.246398,3.90598,TOLIMA,25.461418
3052,-72.677642,8.666569,NORTE DE SANTANDER,26.06546
3053,-72.672125,8.652053,NORTE DE SANTANDER,26.121393
3054,-72.738814,8.692097,NORTE DE SANTANDER,25.835712
3055,-72.672442,8.636578,NORTE DE SANTANDER,26.115242
3056,-72.674175,8.646575,NORTE DE SANTANDER,26.123081
3057,-72.670711,8.626581,NORTE DE SANTANDER,26.098682
3058,-72.673797,8.66215,NORTE DE SANTANDER,26.103199
3059,-72.675906,8.656569,NORTE DE SANTANDER,26.086319
3060,-72.704181,8.698114,NORTE DE SANTANDER,25.758396
3061,-72.679622,8.660997,NORTE DE SANTANDER,26.04485
3062,-72.668675,8.632078,NORTE DE SANTANDER,26.124165
3063,-72.666942,8.622081,NORTE DE SANTANDER,26.104927
3064,-72.672817,8.621092,NORTE DE SANTANDER,26.022945
3065,-72.67495,8.630875,NORTE DE SANTANDER,26.057137
3066,-72.681408,8.671072,NORTE DE SANTANDER,26.005043
3067,-72.67785,8.6513,NORTE DE SANTANDER,26.060595
3068,-72.685175,8.675569,NORTE DE SANTANDER,25.894855
3069,-72.685494,8.660025,NORTE DE SANTANDER,25.945013
3070,-72.670192,8.625972,NORTE DE SANTANDER,26.10226
3071,-72.669333,8.657708,NORTE DE SANTANDER,26.141659
3072,-72.663172,8.617572,NORTE DE SANTANDER,26.166935
3073,-72.666583,8.60295,NORTE DE SANTANDER,26.080418
3074,-72.669767,8.617458,NORTE DE SANTANDER,26.055141
3075,-72.691758,8.655519,NORTE DE SANTANDER,25.880913
3076,-72.653331,8.612444,NORTE DE SANTANDER,26.227148
3077,-72.723997,8.686439,NORTE DE SANTANDER,25.76965
3078,-72.66565,8.635517,NORTE DE SANTANDER,26.209305
3079,-72.678683,8.620142,NORTE DE SANTANDER,25.958637
3080,-72.651417,8.609861,NORTE DE SANTANDER,26.241434
3081,-72.697225,8.673861,NORTE DE SANTANDER,25.770844
3082,-72.651872,8.604086,NORTE DE SANTANDER,26.22772
3083,-72.669275,8.617108,NORTE DE SANTANDER,26.0672
3084,-72.677992,8.632644,NORTE DE SANTANDER,26.040552
3085,-72.735625,8.690931,NORTE DE SANTANDER,25.845657
3086,-72.673678,8.608894,NORTE DE SANTANDER,25.988834
3087,-72.733597,8.696428,NORTE DE SANTANDER,25.85789
3088,-72.711044,8.68555,NORTE DE SANTANDER,25.81025
3089,-72.68225,8.669592,NORTE DE SANTANDER,25.988441
3090,-72.714456,8.689419,NORTE DE SANTANDER,25.77972
3091,-72.72025,8.688425,NORTE DE SANTANDER,25.791315
3092,-72.692808,8.640872,NORTE DE SANTANDER,25.893896
3093,-72.708078,8.687106,NORTE DE SANTANDER,25.711603
3094,-72.668939,8.627267,NORTE DE SANTANDER,26.115997
3095,-72.685439,8.67075,NORTE DE SANTANDER,25.897392
3096,-72.668906,8.661581,NORTE DE SANTANDER,26.14721
3097,-72.676536,8.625519,NORTE DE SANTANDER,26.042717
3098,-72.674439,8.641775,NORTE DE SANTANDER,26.106419
3099,-72.671006,8.611089,NORTE DE SANTANDER,26.014856
3100,-72.68775,8.639033,NORTE DE SANTANDER,25.93745
3101,-72.729025,8.699203,NORTE DE SANTANDER,25.774057
3102,-72.676525,8.608894,NORTE DE SANTANDER,25.965704
3103,-72.689844,8.633592,NORTE DE SANTANDER,25.904037
3104,-72.695081,8.639906,NORTE DE SANTANDER,25.868313
3105,-72.692994,8.645442,NORTE DE SANTANDER,25.888168
3106,-72.694783,8.634697,NORTE DE SANTANDER,25.858593
3107,-72.693294,8.629944,NORTE DE SANTANDER,25.824375
3108,-72.665211,8.612081,NORTE DE SANTANDER,26.111412
3109,-72.724242,8.675581,NORTE DE SANTANDER,25.773252
3110,-72.699508,8.637431,NORTE DE SANTANDER,25.81968
3111,-72.693936,8.622614,NORTE DE SANTANDER,25.783237
3112,-72.697778,8.643008,NORTE DE SANTANDER,25.844086
3113,-72.722061,8.669911,NORTE DE SANTANDER,25.756157
3114,-72.730517,8.648619,NORTE DE SANTANDER,25.722202
3115,-72.686369,8.624828,NORTE DE SANTANDER,25.87067
3116,-72.736236,8.688064,NORTE DE SANTANDER,25.829262
3117,-72.680264,8.606458,NORTE DE SANTANDER,25.926281
3118,-72.682906,8.617069,NORTE DE SANTANDER,25.950434
3119,-72.733953,8.675072,NORTE DE SANTANDER,25.806093
3120,-72.719578,8.685192,NORTE DE SANTANDER,25.791414
3121,-72.662403,8.622739,NORTE DE SANTANDER,26.180004
3122,-72.698478,8.683625,NORTE DE SANTANDER,25.75386
3123,-72.6817,8.65565,NORTE DE SANTANDER,26.032724
3124,-72.683775,8.635081,NORTE DE SANTANDER,25.945908
3125,-72.661297,8.607611,NORTE DE SANTANDER,26.139698
3126,-72.692094,8.671942,NORTE DE SANTANDER,25.820055
3127,-72.674808,8.615678,NORTE DE SANTANDER,25.964142
3128,-72.683717,8.626464,NORTE DE SANTANDER,25.899254
3129,-72.677828,8.642033,NORTE DE SANTANDER,26.082956
3130,-72.675275,8.633733,NORTE DE SANTANDER,26.08521
3131,-72.679847,8.674847,NORTE DE SANTANDER,26.009632
3132,-72.664883,8.605906,NORTE DE SANTANDER,26.101444
3133,-72.670475,8.605408,NORTE DE SANTANDER,26.01244
3134,-72.706028,8.6926,NORTE DE SANTANDER,25.738018
3135,-72.689739,8.649047,NORTE DE SANTANDER,25.927933
3136,-72.720197,8.669547,NORTE DE SANTANDER,25.772274
3137,-72.678458,8.699411,NORTE DE SANTANDER,26.024473
3138,-72.725336,8.694683,NORTE DE SANTANDER,25.784029
3139,-72.719878,8.699444,NORTE DE SANTANDER,25.806337
3140,-72.663228,8.614797,NORTE DE SANTANDER,26.135075
3141,-72.716575,8.695147,NORTE DE SANTANDER,25.771547
3142,-72.662833,8.625742,NORTE DE SANTANDER,26.205654
3143,-72.704842,8.662628,NORTE DE SANTANDER,25.772917
3144,-72.670108,8.657569,NORTE DE SANTANDER,26.136387
3145,-72.663408,8.633519,NORTE DE SANTANDER,26.22668
3146,-72.686628,8.649706,NORTE DE SANTANDER,25.951471
3147,-72.711844,8.691583,NORTE DE SANTANDER,25.803795
3148,-72.670139,8.642142,NORTE DE SANTANDER,26.152515
3149,-72.680786,8.678442,NORTE DE SANTANDER,26.007004
3150,-72.715911,8.680589,NORTE DE SANTANDER,25.774296
3151,-74.022078,9.560053,CESAR,22.126705
3152,-75.212122,3.085203,HUILA,23.308584
3153,-72.803772,11.462894,LA GUAJIRA,18.617594
3154,-75.099497,9.199722,SUCRE,21.220537
3155,-73.592469,8.036228,CESAR,19.733263
3156,-73.597503,8.041433,CESAR,19.788193
3157,-73.595492,8.029611,CESAR,19.568932
3158,-73.59315,8.050175,CESAR,20.355835
3159,-73.599933,8.034653,CESAR,19.71574
3160,-74.675269,4.423011,CUNDINAMARCA,23.50564
3161,-73.484217,4.068942,META,24.395674
3162,-75.525961,9.497994,SUCRE,21.329159
3163,-75.57925,9.523039,SUCRE,21.096468
3164,-75.515506,9.488642,SUCRE,21.37989
3165,-75.556542,9.514822,SUCRE,21.320574
3166,-75.586678,9.519792,SUCRE,21.212955
3167,-75.571814,9.543667,SUCRE,21.061434
3168,-75.000044,4.147142,TOLIMA,23.975359
3169,-71.147559,6.928343,ARAUCA,25.373919
3170,-74.844092,4.646167,TOLIMA,24.439075
3171,-74.841878,4.580839,TOLIMA,24.718136
3172,-74.842814,4.587469,TOLIMA,24.662966
3173,-74.841906,4.581008,TOLIMA,24.695374
3174,-74.849103,4.606181,TOLIMA,24.620287
3175,-74.594558,5.703519,CUNDINAMARCA,24.322304
3176,-75.253967,2.925644,HUILA,25.510601
3177,-73.539714,7.917078,CESAR,19.682112
3178,-73.5782,7.964808,CESAR,19.337008
3179,-73.565633,7.953169,CESAR,19.120506
3180,-76.513263,1.010293,PUTUMAYO,27.043955
3181,-73.606564,8.167575,CESAR,21.697678
3182,-73.611203,8.169497,CESAR,21.704292
3183,-73.616072,8.154447,CESAR,21.604671
3184,-73.617219,8.168481,CESAR,21.718794
3185,-75.30865,3.940326,TOLIMA,27.301191
3186,-75.309516,3.937191,TOLIMA,27.29969
3187,-75.307511,3.942539,TOLIMA,27.304518
3188,-74.593222,5.193864,CUNDINAMARCA,24.272427
3189,-74.598008,5.109477,CUNDINAMARCA,25.322908
3190,-74.598024,5.109412,CUNDINAMARCA,25.322578
3191,-74.586856,5.104258,CUNDINAMARCA,25.07893
3192,-73.686603,8.207997,CESAR,21.434834
3193,-74.970214,10.865083,ATLÁNTICO,18.187847
3194,-76.601119,0.96335,PUTUMAYO,26.730274
3195,-75.312317,3.051808,HUILA,24.679653
3196,-72.624889,5.213775,CASANARE,23.626238
3197,-76.683025,7.660867,ANTIOQUIA,23.68525
3198,-72.682058,8.662942,NORTE DE SANTANDER,26.021317
3199,-76.917394,5.444097,CHOCÓ,24.912376
3200,-73.492986,4.225261,META,24.323582
3201,-75.267791,2.98648,HUILA,23.966658
3202,-75.266536,2.986892,HUILA,24.078835
3203,-74.887571,4.219931,TOLIMA,23.934202
3204,-74.253672,6.477489,SANTANDER,22.62723
3205,-74.216358,6.483744,SANTANDER,22.490791
