Latitude;Longitude;Elevation (m);Surface Temperature (C);Moho Depth (m);Magnetic Anomaly (nT);Fault;Strike-slip Fault;Reverse or Thrust Fault;Lineament;Right-lateral Fault;Normal Fault;Active Fault;Curie Depth (Km);Vertical Gravity Gradient (E);Free Air Anomaly (mGal);Bouguer Anomaly (mGal);Apparent Geothermal Gradient (C/Km)
5.552917;-72.219967;415.1376;26.124312;37997.17178;-38.7833;19361.66798;77122.98716;2185.277255;118194.5336;58492.3154;125311.7703;3243.684813;34;-42.5625;-43.05002;-119.007123;24.07480075
0.283453;-76.599747;271.5768;26.842116;35076.15121;-11.083;60811.35249;75717.81018;66413.49382;123382.8773;90933.84909;357522.4895;62710.30058;22;-12.09375;-24.375;-56.53697782;27.08440287
3.05175;-75.339747;468;25.86;45534.9528;-3.6517;4501.527026;38661.73747;9898.677101;12124.31282;33222.86841;157481.116;9522.598993;30;-91.03125;-114.100006;-170.0575548;21.51606093
3.078261;-75.328169;460.5528;25.897236;45435.39182;-2.7063;2747.481327;37238.369;8556.492243;14732.53967;33119.52681;157779.7729;10005.53033;30;-91.03125;-114.100006;-174.4146283;31.57069951
2.975311;-75.350061;490;25.75;45653.67922;-4.7005;11794.61146;41363.7113;9541.900965;5505.046726;32631.71001;159359.2463;9464.48212;30;-115.03125;-132.80002;-193.3354413;31.22421737
6.097736;-74.589531;136.8552;27.515724;37457.97803;30.7509;12413.83614;20297.44788;25019.7833;30418.54404;26786.87474;97149.59046;6913.901312;32;-3.09375;-35.725006;-46.87700312;25.89216003
6.097703;-74.5895;136.8552;27.515724;37458.16168;30.7509;12418.78588;20302.13914;25015.71544;30419.40578;26788.69252;97152.9077;6918.473624;32;-3.09375;-35.725006;-46.87700312;27.73469367
6.095506;-74.588153;137.4648;27.512676;37467.93065;30.7509;12686.10347;20583.88229;24823.67476;30411.8353;26837.61462;97294.75995;7149.644171;32;-3.09375;-35.725006;-46.87700312;30.22597761
6.095385;-74.588092;137.4648;27.512676;37468.4243;30.7509;12699.70427;20598.83553;24814.58509;30410.26849;26839.03467;97301.13166;7161.028805;32;-3.09375;-35.725006;-46.87700312;25.30016956
6.08966;-74.583466;139.2936;27.503532;37498.44429;30.7509;13495.43463;21382.26723;24201.07589;30509.01715;27096.95193;97797.31765;7877.433389;32;-3.09375;-35.725006;-46.87700312;23.06877009
6.097803;-74.589592;136.8552;27.515724;37457.61204;30.7509;12403.95622;20288.00648;25027.83263;30416.97624;26783.38566;97143.07048;6904.816267;32;-3.09375;-35.725006;-46.87700312;20.16059766
6.946972;-73.983742;107.5944;27.662028;41894.32171;20.4767;45082.09613;52215.43419;25569.6426;109722.504;26956.23915;5438.262662;26448.88422;36;-30.78125;-111.05002;-115.9307619;22.49229014
6.082466;-74.585613;137.16;27.5142;37507.49731;30.7509;13834.61319;22024.16491;24321.14281;29898.36282;26613.61199;97545.74014;7964.443855;32;-0.03125;-35.725006;-48.78563175;22.52324093
6.083133;-74.580152;137.4648;27.512676;37526.38513;30.7509;14239.40974;22190.5141;23731.48476;30459.01017;27211.12041;98151.23967;8493.960625;32;-25.4375;-35.725006;-55.56772354;18.77753248
9.5199;-74.632353;54.5592;27.927204;38049.37834;-14.9738;60145.89794;74577.26289;56344.26583;125038.3822;56459.86963;296124.2429;78887.74518;20;-33.40625;-82.375;-94.08674145;23.66870707
3.209283;-75.361639;883.92;23.7804;45380.19588;-1.6771;9626.352296;43338.46142;5064.768745;29647.6308;43518.54806;150080.8828;1389.413663;30;-3.53125;-73.149994;-153.9334583;23.18602192
3.186469;-75.331669;453.2376;25.933812;45308.2542;-1.6771;8501.753992;39386.15334;5807.155762;26669.56985;39346.5987;154169.386;5412.697223;30;-69.75;-92.475006;-152.35911;23.49876758
3.198025;-75.338236;521;25.595;45312.32363;-1.6771;9355.977765;40473.88755;4680.573946;28015.64128;40666.23951;152934.8641;4266.255615;30;-69.75;-92.475006;-142.1962761;23.89345957
3.195483;-75.33152;469.6968;25.851516;45291.74861;-1.6771;9395.418072;39676.56466;4813.645889;27661.09739;39891.88625;153711.736;5064.008911;30;-69.75;-92.475006;-152.35911;11.20637549
3.195419;-75.331808;474;25.83;45292.93822;-1.6771;9375.099559;39704.6638;4824.302389;27656.86195;39914.18513;153689.0532;5036.787525;30;-69.75;-92.475006;-152.35911;23.54216189
3.171852;-75.332434;442.2648;25.988676;45335.91091;-1.8654;7078.250662;39021.11988;7424.999531;25068.44099;38550.49761;154474.3753;5923.963756;30;-97.375;-92.475006;-155.709318;22.27956381
3.180013;-75.334732;474.8784;25.825608;45331.63538;-1.6771;7712.04484;39508.16508;6555.708329;25992.69392;39244.29192;154007.912;5356.47137;30;-97.375;-92.475006;-146.773027;23.0323973
3.2188;-75.333153;549;25.455;45253.51652;-1.6771;9787.080356;40740.11588;2317.221021;30246.09196;41558.43208;152141.2981;3201.390253;30;-41.875;-73.149994;-142.2958367;23.71671307
3.207533;-75.322467;467;25.865;45238.5637;-1.9007;11038.68937;39179.11383;3484.491622;28922.51832;39858.26293;153816.8061;4922.704494;30;-69.75;-92.475006;-145.5911835;20.44612518
3.198239;-75.33815;524;25.58;45311.57915;-1.6771;9381.501626;40472.39009;4655.195456;28038.0824;40671.74439;152929.6312;4266.512134;30;-69.75;-92.475006;-142.1962761;59.40088325
3.186467;-75.331878;465;25.875;45309.07092;-1.6771;8490.412768;39408.28603;5809.606269;26671.47926;39365.85505;154146.8515;5391.147386;30;-69.75;-92.475006;-152.35911;25.39287539
3.180389;-75.335019;477;25.815;45332.14881;-1.6771;7733.040267;39550.34271;6518.923775;26037.46264;39293.50565;153966.9733;5311.579753;30;-97.375;-92.475006;-146.773027;24.35054521
3.220144;-75.340819;658;24.91;45277.09457;-1.6771;9662.261292;41586.59395;2583.37467;30478.88628;42327.0512;151345.9149;2494.931329;30;-41.875;-73.149994;-150.0756958;21.00869649
11.680472;-72.71885;4;28.18;34375.10951;-75.4544;57714.95718;105836.0435;62140.70779;163819.2898;53751.43583;62410.75384;16895.83718;16;-44.03125;-41.875;-41.96793873;18.84776312
11.699928;-72.721567;6;28.17;34316.89004;-75.4544;59803.50626;107936.5386;64236.26613;165904.2285;55924.4542;62091.85321;15716.54715;16;-30.625;-41.875;-40.6739061;18.27638745
11.699025;-72.730275;4;28.18;34359.48001;-73.7371;59581.10883;107727.8347;64520.7013;165668.7186;55971.13237;63034.40497;16538.81538;16;-30.625;-41.875;-40.6739061;17.70629908
11.694333;-72.739208;6;28.17;34414.1619;-73.7371;58953.79208;107107.6766;64447.12563;165019.7107;55626.01305;64110.85397;17633.45255;16;-30.625;-41.875;-40.88742782;21.0487987
11.698617;-72.731208;2;28.19;34365.04367;-73.7371;59523.95233;107671.723;64520.43941;165609.6959;55943.12248;63144.41334;16647.79572;16;-30.625;-41.875;-40.6739061;15.23913005
11.694478;-72.738414;5.7912;28.171044;34410.28088;-73.7371;58979.0587;107132.5418;64425.54135;165047.3795;55626.26925;64023.11091;17553.51052;16;-30.625;-41.875;-40.88742782;18.10964262
10.283256;-74.716783;31.6992;28.041504;35578.81323;-29.3312;36337.39912;53643.12774;31650.39792;194460.6598;33617.12879;327508.7347;30408.91058;20;-5.65625;-30.425018;-40.14625346;21.98636082
10.171614;-74.85825;38.1;28.0095;35993.85548;-18.6256;19434.13909;44742.96039;17223.91932;201250.6415;37067.0375;347210.9548;17055.12745;18;3.875;-15.774994;-17.78054525;20.93429765
6.179811;-74.540508;128.9304;27.555348;37410.63554;31.5688;14296.4212;16398.2447;22883.56015;40087.79714;22868.11895;99484.66752;9362.053762;32;-30.21875;-68.475006;-62.5579766;18.31171543
6.874297;-74.081825;84.1248;27.779376;40859.69381;18.6246;32537.87389;63730.27241;32257.72142;100318.2596;22095.68883;8126.276092;23592.0415;36;-21.46875;-97.42502;-107.0035497;21.21145699
6.61255;-74.264064;109.1184;27.654408;38367.96849;30.3652;20405.28989;39667.2854;29546.2205;68956.48988;27938.41738;42849.41092;17363.44248;36;-8.53125;-77.399994;-86.25112334;15.48149008
6.578925;-74.264128;118.872;27.60564;38365.39613;30.3652;20514.46602;39912.56571;25906.42547;67653.02847;29584.58891;45797.91433;18315.7323;36;-22.46875;-77.399994;-93.97059891;18.79968011
5.3959861;-71.8745361;176.784;27.31608;38072.98323;52.2795;60791.52866;111860.2935;35430.78455;159345.2136;88077.50622;83782.46375;35393.80337;34;-8.375;-62.475006;-78.15156269;22.73001102
5.3921472;-71.873925;175.8696;27.320652;38078.93672;52.2795;60994.22813;112285.8068;35774.77665;159515.4265;88476.45347;83481.06684;35725.99338;34;-8.375;-62.475006;-78.15156269;24.39092046
8.007675;-73.7296;41.148;27.99426;37404.78609;19.8341;9863.083595;38621.6828;38465.53561;74922.96779;15494.77066;125216.4686;17813.70176;32;-51.40625;-100.725006;-109.9088514;19.96679545
8.029803;-73.732778;41.4528;27.992736;37369.58645;19.9943;12021.6689;40579.96473;36615.04296;73042.625;15000.65327;127496.4203;18434.15766;32;-54.53125;-100.725006;-107.9920431;21.27296082
8.024033;-73.734878;40.8432;27.995784;37388.14273;19.8341;11638.07397;39908.6209;37272.00476;73286.47066;14769.2871;126820.7814;17948.8781;32;-54.53125;-100.725006;-105.8267718;21.02314664
8.063131;-73.758458;40.2336;27.998832;37397.82585;19.9943;9387.692644;42688.06496;35469.8862;68498.72813;12808.31844;130414.9842;15927.77977;32;-33.375;-82.05002;-95.75179009;21.11434786
8.054189;-73.746694;40.8432;27.995784;37369.27804;19.9943;10864.73252;42305.15185;35379.55653;70127.88725;13796.62027;129745.7325;17540.04416;32;-49;-82.05002;-99.23386357;23.30698972
8.039972;-73.739189;40.8432;27.995784;37370.62943;19.9943;12123.45113;41249.52852;36112.49028;71774.21572;14363.13819;128413.8737;18349.69313;32;-54.53125;-100.725006;-102.9398309;19.94149487
8.032672;-73.737483;41.148;27.99426;37379.44234;19.9943;12578.58691;40617.01815;36654.02918;72442.63209;14492.53233;127676.245;18118.31133;32;-54.53125;-100.725006;-105.8267718;18.19714117
8.024803;-73.743047;41.4528;27.992736;37415.1884;19.8341;12266.48678;39562.00679;37718.7176;72555.07922;13867.26582;126683.1674;17174.31195;32;-54.53125;-100.725006;-105.8267718;20.87902007
8.019664;-73.730281;42.0624;27.989688;37382.2804;19.8341;10947.73783;39731.95311;37390.8527;73986.07817;15293.72702;126479.7906;18216.30549;32;-54.53125;-100.725006;-107.9920431;18.05631659
8.017928;-73.726853;38.7096;28.006452;37375.49014;19.8341;10570.56868;39753.27039;37345.9633;74396.84636;15682.14694;126390.1665;18492.61253;32;-54.53125;-100.725006;-107.9920431;19.2508758
9.300706;-74.535994;19.812;28.10094;37669.72357;-28.5933;75916.91478;85762.08671;66511.97624;98634.09195;69182.86699;270142.7776;91804.96645;20;-5.5625;-56.950012;-53.14004505;24.3495131
10.205514;-75.623989;96.012;27.71994;29537.7711;-46.4291;19176.67331;40370.36608;16507.10162;246038.9935;53480.59273;404770.2603;43434.76556;12;25.25;-8.450012;-6.631670063;21.27963889
4.8899258;-71.8616937;156.6672;27.416664;36530.92964;21.4941;95910.30072;126497.7027;76144.97088;181430.5522;110527.4794;67181.72014;37607.52528;32;-10;-45.875;-61.55666248;31.4258103
4.8798059;-71.8617685;156.0576;27.419712;36477.50663;21.4941;96790.95171;126972.36;77047.7105;181477.3423;110901.519;67321.77199;36619.15907;32;-13.375;-45.875;-61.2256646;32.23001605
6.227925;-74.417814;137.16;27.5142;37835.79257;23.1834;20763.1453;27179.65659;10124.51321;49912.74595;28221.07522;87647.85163;12564.1638;34;-43.90625;-81.07501;-94.01129492;16.87437234
6.195122;-74.451917;175.8696;27.320652;37750.96965;31.6878;21126.73301;24397.26263;13051.71742;47814.00138;27529.48981;92691.94209;15201.5323;32;-35.59375;-81.875;-91.07789512;19.72662442
7.112383;-73.578531;117.9576;27.610212;41996.29305;26.9021;10044.04979;9055.851752;6153.750077;127532.473;53588.74257;53463.81565;23132.05366;36;-56.875;-127.725006;-141.0727989;19.1599774
4.833444;-74.741944;256.3368;26.918316;43146.33471;28.6974;4985.794322;42608.74282;3269.224338;44642.36903;14808.69521;158592.9146;663.1996939;32;-147.46875;-120.20001;-149.7960469;18.07482777
4.2723083;-71.98875;191.4144;27.242928;34026.14465;-51.2835;117938.0123;158178.8718;103275.0129;169048.9272;138666.5056;110796.2223;22378.48892;34;-9.34375;-26.950012;-49.82589343;25.51092384
4.2723533;-71.9887885;191.53632;27.2423184;34026.23326;-51.2835;117935.171;158172.3095;103268.7362;169047.4681;138659.9416;110795.9398;22372.48858;34;-9.34375;-26.950012;-49.82589343;34.05423188
4.2795286;-71.9845728;191.1096;27.244452;34041.7809;-42.1204;118594.9014;157857.9136;103243.9937;169832.8552;138362.7353;109911.6962;21747.05995;34;-9.34375;-26.950012;-49.82589343;32.62031058
4.26704;-71.9942416;190.1952;27.249024;34014.47801;-51.2835;117198.5117;158244.8282;103074.5139;168237.508;138716.4837;111639.9758;22761.00682;34;-9.34375;-26.950012;-49.82589343;32.5327524
4.2760773;-71.9943179;190.1952;27.249024;34033.68952;-42.1204;117449.9539;157464.2726;102529.3446;168697.7685;137947.9047;110964.9076;21800.94414;34;-9.34375;-26.950012;-49.82589343;33.03053341
4.2777275;-71.9898035;188.61024;27.2569488;34037.50736;-42.1204;117981.8423;157641.3215;102856.4104;169226.244;138134.7276;110472.9078;21770.53909;34;-9.34375;-26.950012;-49.82589343;34.00533513
4.275767;-71.9832737;194.31;27.22845;34034.06708;-42.1204;118624.9011;158270.4726;103586.4297;169765.5722;138772.1091;110090.682;22187.22431;34;-0.875;-26.950012;-48.680773;33.23723425
7.127364;-73.873467;75.8952;27.820524;42295.03024;29.678;22681.99636;33129.393;16878.81382;101627.7168;23603.34339;28665.46217;21714.54374;36;-32.0625;-115.899994;-118.6243332;17.14034127
6.489972;-74.384625;109.1184;27.654408;37392.29317;30.4576;14198.85563;29787.91115;24448.73244;52091.82821;27428.94872;61805.64005;9063.263144;34;-13.59375;-51.149994;-69.5174825;19.48985237
9.260822;-75.290158;149.352;27.45324;33169.1463;-4.1414;35120.89292;45989.52427;28422.25776;142090.6766;22460.00791;295046.3587;31242.26466;18;21.59375;5.549988;-1.775682907;18.10405933
4.7638861;-72.4661111;185.6232;27.271884;37164.02789;9.544;53554.92875;82764.09759;28881.61192;116300.5172;63086.26183;135547.6622;27792.37559;36;-7.65625;-59.700012;-75.7411648;20.08387709
4.781961;-74.570578;1932;18.54;44600.89359;15.6225;10383.38892;23618.34757;2358.351629;61944.57286;9023.199446;173645.1496;18510.13406;32;17;3.850006;-210.6658048;18.55110551
3.835417;-75.268889;655;24.925;44121.95678;-28.5919;2764.822103;79227.23767;5514.326618;37187.23333;28910.08573;135549.2188;25130.64231;24;-61.6875;-99.475006;-148.9347584;23.43545596
5.773514;-72.856186;2543.2512;15.483744;41688.28503;-23.5547;1504.133506;8400.496062;3034.3953;45802.8782;54333.96223;180127.6059;48537.85063;38;-202.28125;221.15;-142.2175967;37.2920072
5.6470129;-71.368969;155.448;27.42276;37493.9135;30.4317;75061.68836;119490.8154;63992.40788;210850.9586;100405.0068;77441.2588;63708.64536;34;-1.9375;-53.42502;-73.69095427;19.68446979
7.483973;-73.403262;154.2288;27.428856;41093.50118;22.6111;6539.774255;22373.76121;1433.12261;126639.2909;55819.65832;92830.15829;20581.42867;36;-69.53125;-118.899994;-132.996705;22.99498057
7.478847;-73.410619;133.5024;27.532488;41050.69998;22.6111;7527.300193;23173.57349;1319.133083;126022.589;56668.82661;91849.23954;21510.28851;36;-74.53125;-118.899994;-135.2298907;17.02084906
7.484622;-73.410725;146.6088;27.466956;41012.80351;22.6111;7231.248765;22959.01193;1805.924792;125828.8295;56637.28696;92276.7335;21360.48083;36;-69.53125;-118.899994;-132.996705;18.56077124
7.475219;-73.40935;126.1872;27.569064;41086.18692;22.6111;7474.715792;22997.96275;976.88734;126272.8072;56560.01311;91679.4953;21475.99599;36;-74.53125;-118.899994;-135.2298907;21.15698635
7.492242;-73.410364;157.2768;27.413616;40966.93264;22.6111;6860.039615;22403.87705;2531.087876;125630.8013;56551.45274;92884.57101;21109.31438;36;-69.53125;-118.899994;-132.996705;19.74750642
7.482178;-73.412922;133.1976;27.534012;41006.06458;22.6111;7569.936756;23317.8925;1755.15418;125673.3175;56498.36014;91914.91317;21663.34411;36;-74.53125;-118.899994;-135.2298907;17.87116276
7.481753;-73.411364;136.2456;27.518772;41024.67281;22.6111;7439.976507;23215.22043;1601.2415;125851.5578;56674.07792;92008.27661;21508.78454;36;-74.53125;-118.899994;-135.2298907;20.48272601
7.487175;-73.410792;152.0952;27.439524;40995.61145;22.6111;7116.767358;22787.23853;2049.047942;125741.9786;56627.85529;92464.87882;21296.40549;36;-69.53125;-118.899994;-132.996705;22.64961873
7.479717;-73.40675;114.3;27.6285;41084.5091;22.6111;7112.570325;22758.43295;1111.938177;126404.0215;56235.87779;92227.83819;21072.74388;36;-74.53125;-118.899994;-135.2298907;22.3680307
7.485386;-73.408064;154.2288;27.428856;41035.2166;22.6111;6930.832037;22678.37215;1734.606023;126086.6656;56338.91621;92548.80151;21054.93108;36;-69.53125;-118.899994;-132.996705;20.90159925
7.467947;-73.408511;123.444;27.58278;41138.72972;22.3907;7573.495512;22853.8281;850.1274089;126597.4268;56538.23889;91204.89784;21602.88775;36;-74.53125;-118.899994;-135.2298907;19.21441686
7.477842;-73.405792;131.064;27.54468;41105.85743;22.6111;7038.890395;22632.46804;880.0112221;126564.8629;56145.76804;92164.92521;21022.72702;36;-74.53125;-118.899994;-135.2298907;19.2309579
7.473283;-73.4086;114.9096;27.625452;41105.62064;22.3907;7435.779344;22898.90918;818.6251258;126414.4019;56495.15828;91595.5183;21451.50469;36;-74.53125;-118.899994;-135.2298907;32.66609821
7.483008;-73.411114;127.1016;27.564492;41019.19163;22.6111;7350.521277;23105.44669;1688.175956;125838.3893;56688.26902;92123.2863;21447.06449;36;-74.53125;-118.899994;-135.2298907;21.56112518
7.479039;-73.408364;124.3584;27.578208;41072.36162;22.6111;7301.386875;22927.99074;1156.629561;126254.8696;56419.01906;92046.15285;21264.06154;36;-74.53125;-118.899994;-135.2298907;21.83296581
7.480789;-73.401178;147.5232;27.462384;41134.54611;22.6111;6490.452753;22159.83637;1068.363903;126959.6707;55613.90786;92760.46311;20447.656;36;-74.53125;-118.899994;-135.2298907;20.15462093
7.471456;-73.408117;115.824;27.62088;41121.55637;22.3907;7429.464554;22831.91819;730.9364217;126524.5415;56459.45841;91498.40682;21454.4862;36;-74.53125;-118.899994;-135.2298907;29.55843687
7.493158;-73.408014;153.924;27.43038;40985.34577;22.6111;6581.60837;22136.7224;2499.834442;125852.0611;56287.62894;93142.41337;20832.74745;36;-69.53125;-118.899994;-132.996705;18.51346781
7.462414;-73.408131;129.54;27.5523;41174.8932;22.3907;7731.60436;22791.36085;1210.614491;126820.1224;56557.79418;90825.75282;21730.63205;36;-74.53125;-118.899994;-139.825448;28.95116616
7.482208;-73.407292;140.5128;27.497436;41063.34422;22.6111;7022.645046;22838.72924;1381.379332;126268.0109;56276.37414;92371.3167;21061.13792;36;-74.53125;-118.899994;-135.2298907;30.07349851
9.231425;-74.556922;19.5072;28.102464;37347.38037;-28.2385;71438.83897;88082.70028;60378.56111;92309.73815;67203.29276;263168.2026;84627.54152;20;-4.1875;-45.725006;-44.04337557;24.23776444
9.21465;-74.587758;17.0688;28.114656;37255.83459;-22.2435;72417.50715;87086.4842;60294.85394;91976.88763;69413.40339;262152.8872;83513.78095;20;-11.90625;-45.725006;-45.05642863;21.21591959
9.218033;-74.584131;17.0688;28.114656;37270.24199;-22.2435;72403.62465;87406.41353;60428.4544;92149.38726;69212.88858;262421.002;83788.28168;20;-8.625;-45.725006;-45.7885021;21.89794277
9.224839;-74.574153;20.1168;28.099416;37304.05955;-29.3196;72185.50828;88023.20777;60574.48481;92385.86228;68557.02161;262894.1054;84286.58322;20;-4.1875;-45.725006;-45.20043684;23.28072243
9.228336;-74.562744;19.812;28.10094;37329.87132;-28.2385;71615.03113;88275.98144;60351.55079;92242.52725;67613.12717;262980.8545;84413.30321;20;-4.1875;-45.725006;-44.04337557;23.73635992
9.203231;-74.587808;17.6784;28.111608;37226.61125;-22.2435;71531.74587;85835.21506;59199.35602;90835.7416;68892.49285;260928.2195;82285.98305;20;-11.90625;-40.92502;-45.05642863;22.7595567
9.208278;-74.583161;18.288;28.10856;37244.98165;-22.2435;71561.71468;86322.6099;59433.07541;91124.8807;68658.3772;261347.7141;82712.83272;20;-6.90625;-40.92502;-43.96348989;21.65633099
